"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","15-19 years",151,220,200,233,232,107,98,64,62,51,40,25,12,77
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","20-24 years",460,553,576,593,563,376,388,317,401,307,300,258,122,176
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","25-29 years",399,403,404,448,421,302,304,354,445,409,440,529,347,343
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","30-34 years",493,465,449,525,435,389,418,433,457,419,447,492,335,364
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","35-39 years",465,529,540,534,485,425,375,350,388,325,279,387,253,251
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","40-44 years",440,449,472,502,454,404,370,317,339,331,276,326,192,175
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","45-49 years",330,409,459,515,454,430,373,293,301,293,276,349,204,160
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","50-54 years",196,229,285,327,329,370,312,296,364,323,273,386,226,170
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","55-59 years",168,205,231,267,230,219,236,223,234,261,251,389,244,193
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","60-64 years",32,47,49,62,62,82,103,103,131,168,182,275,167,150
"TOT Industry, total","All Denmark","Women","Unemployed","H20 Upper secondary education","65-69 years",0,0,0,0,0,0,0,0,0,0,4,20,28,43
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","15-19 years",51,60,59,72,91,65,57,42,40,23,16,21,7,13
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","20-24 years",1256,1294,1558,1900,1861,1876,1636,1397,1360,1118,917,886,369,462
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","25-29 years",1759,1848,1872,2176,2258,2123,2081,2014,2032,1929,1691,2000,960,1000
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","30-34 years",2334,2516,2666,2689,2476,2214,1943,1894,1793,1603,1622,1858,1068,1126
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","35-39 years",2331,2628,2821,2989,2592,2327,2010,1595,1558,1381,1243,1495,798,838
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","40-44 years",2428,2649,2717,2890,2579,2159,2081,1720,1579,1351,1261,1435,738,760
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","45-49 years",1920,2229,2646,2906,2752,2415,2135,1741,1642,1417,1336,1593,740,745
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","50-54 years",1294,1677,1930,2089,2104,2099,2100,1848,1914,1680,1572,1858,887,819
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","55-59 years",1845,2057,2008,2392,1867,1858,1748,1616,1645,1512,1513,2030,1084,1043
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","60-64 years",379,486,613,761,682,767,806,814,972,1021,1198,1519,1025,908
"TOT Industry, total","All Denmark","Women","Unemployed","H30 Vocational Education and Training (VET)","65-69 years",0,0,0,0,0,0,0,0,0,0,38,78,143,190
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","15-19 years",0,0,0,0,0,0,0,0,1,1,0,1,0,20
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","20-24 years",164,164,182,220,208,234,269,298,345,265,220,274,184,265
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","25-29 years",289,284,320,358,343,350,353,387,455,513,515,639,381,400
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","30-34 years",379,356,377,417,411,351,337,348,392,374,354,507,307,358
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","35-39 years",402,407,413,429,390,349,305,313,334,330,352,398,201,247
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","40-44 years",358,371,380,397,361,357,318,306,287,269,292,364,197,217
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","45-49 years",280,295,313,354,322,267,269,255,243,241,278,347,208,208
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","50-54 years",219,263,269,301,285,279,235,219,214,230,231,306,173,172
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","55-59 years",141,204,264,319,253,244,235,225,223,209,233,308,156,154
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","60-64 years",51,66,71,78,77,89,98,106,139,154,188,286,188,157
"TOT Industry, total","All Denmark","Women","Unemployed","H40 Short cycle higher education","65-69 years",0,0,0,0,1,0,0,0,0,0,10,9,31,42
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","15-19 years",0,0,1,0,1,0,0,2,0,1,0,1,0,3
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","20-24 years",79,158,177,220,361,414,460,448,490,438,472,461,277,349
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","25-29 years",478,699,877,1041,1271,1270,1388,1562,1764,1757,1893,2245,1362,1489
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","30-34 years",603,877,1115,1098,1108,1126,1108,1125,1400,1431,1490,1864,1251,1404
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","35-39 years",692,906,1129,1139,997,1021,938,955,1042,1002,996,1239,853,985
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","40-44 years",604,833,1032,1058,977,919,830,801,913,850,860,973,637,705
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","45-49 years",571,762,983,1057,934,871,799,700,783,744,756,869,510,574
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","50-54 years",484,675,870,914,864,842,779,759,806,756,796,841,495,524
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","55-59 years",539,753,967,1064,795,784,757,739,774,736,798,910,540,551
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","60-64 years",105,132,238,289,288,308,359,430,538,572,699,818,491,471
"TOT Industry, total","All Denmark","Women","Unemployed","H50 Vocational bachelors educations","65-69 years",0,0,0,0,0,0,0,0,0,0,20,68,76,106
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","15-19 years",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","20-24 years",30,44,46,74,102,124,149,130,120,111,116,175,128,125
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","25-29 years",133,113,135,174,185,193,214,276,295,356,317,451,316,311
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","30-34 years",158,201,185,194,177,189,168,149,158,181,208,274,201,213
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","35-39 years",130,172,206,202,180,156,142,133,161,125,141,171,97,106
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","40-44 years",92,97,117,135,119,136,108,118,125,103,109,149,87,87
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","45-49 years",56,68,75,106,102,89,73,84,78,98,114,155,98,72
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","50-54 years",57,58,64,75,67,64,63,60,59,58,65,94,46,57
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","55-59 years",43,43,53,75,53,43,41,46,54,49,48,81,58,34
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","60-64 years",7,10,16,19,18,26,26,23,26,26,26,39,41,40
"TOT Industry, total","All Denmark","Women","Unemployed","H60 Bachelors programs","65-69 years",0,0,0,0,0,0,0,0,0,0,1,2,1,5
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","15-19 years",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","20-24 years",52,56,66,90,95,101,127,216,254,280,294,289,153,161
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","25-29 years",968,953,1085,1458,1572,1929,2107,2946,3352,3270,3478,3917,2387,2178
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","30-34 years",981,1103,1237,1346,1368,1358,1332,1605,1797,1840,2031,2534,1636,1787
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","35-39 years",676,836,849,947,929,969,868,878,1020,1045,1150,1443,994,1151
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","40-44 years",431,481,590,644,619,578,557,610,746,729,753,994,657,739
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","45-49 years",280,342,421,447,467,396,364,425,461,520,567,721,443,491
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","50-54 years",194,230,255,312,287,324,283,320,347,390,426,543,324,349
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","55-59 years",182,200,245,288,210,213,201,223,261,276,296,385,250,287
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","60-64 years",61,68,89,142,102,94,95,107,161,183,224,297,233,228
"TOT Industry, total","All Denmark","Women","Unemployed","H70 Masters programs","65-69 years",0,0,0,0,0,0,0,0,0,0,11,28,35,61
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","15-19 years",0,0,0,0,0,0,0,1,0,0,1,0,0,1
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","20-24 years",2,1,0,0,1,0,1,4,4,3,0,1,0,5
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","25-29 years",3,7,15,24,25,28,28,26,30,22,5,13,5,23
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","30-34 years",13,30,33,57,64,98,105,86,94,83,62,75,38,68
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","35-39 years",18,24,40,47,50,59,64,76,69,69,61,86,50,79
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","40-44 years",22,23,25,31,22,32,43,53,59,47,49,69,43,74
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","45-49 years",11,16,23,20,20,21,19,36,31,31,38,51,30,55
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","50-54 years",7,12,17,17,14,21,19,18,17,27,23,19,20,35
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","55-59 years",10,8,10,10,8,11,15,17,14,12,16,23,17,29
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","60-64 years",2,1,2,1,3,4,4,7,12,9,14,20,15,30
"TOT Industry, total","All Denmark","Women","Unemployed","H80 PhD programs","65-69 years",0,0,0,0,0,0,0,0,0,0,0,2,2,20
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","15-19 years",11733,11583,11308,11060,11100,11266,11510,11660,10223,9489,9335,6815,6503,7239
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","20-24 years",12409,13149,14174,14465,14761,15461,16226,16404,15534,14646,13565,12419,11252,10801
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","25-29 years",10333,10646,11199,11357,11698,12537,13211,13451,12802,12377,11881,11939,11077,10812
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","30-34 years",10242,10472,10519,10520,10429,10356,10562,10777,10319,10338,10162,10180,9850,9438
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","35-39 years",10983,11307,11396,11154,10959,10664,10635,10294,9907,9419,9242,9044,8709,8488
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","40-44 years",12342,12247,11931,11912,11832,11853,11830,11673,10935,10343,9856,9598,8820,8532
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","45-49 years",13593,13845,14200,14322,14027,13440,13012,12578,12066,11796,11581,11372,11003,10438
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","50-54 years",15662,15167,14684,14993,15046,14968,14942,15016,14824,14397,13637,13172,12506,12040
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","55-59 years",19528,19489,19748,19091,18146,17140,16420,15660,15704,15597,15555,15559,15451,15296
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","60-64 years",48933,45002,40739,37101,35435,33920,32629,31907,30217,27480,24520,22872,21346,20705
"TOT Industry, total","All Denmark","Women","Outside the labour force","H10 Primary education","65-69 years",62102,62299,62519,61620,59236,55321,51217,46837,43132,41881,41703,42034,42310,41121
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","15-19 years",1753,2093,2270,2446,2731,2904,2828,3126,2926,2883,3298,2284,1962,2678
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","20-24 years",4615,4941,5298,5596,6212,6788,8112,9263,9386,9588,9936,8093,8552,10720
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","25-29 years",2501,2465,2426,2443,2430,2579,2876,3202,3265,3417,3594,3617,3509,3650
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","30-34 years",2201,2183,2113,2015,2089,2106,2196,2325,2260,2285,2484,2497,2433,2497
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","35-39 years",2065,2098,2102,2070,2067,2013,2104,2040,2059,2070,1968,1933,1876,1853
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","40-44 years",1874,1927,1967,1972,1994,2074,2139,2205,2136,2092,2009,1949,1746,1684
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","45-49 years",1710,1858,1987,2050,2113,2137,2154,2167,2105,2123,2143,2218,2188,2101
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","50-54 years",1438,1522,1549,1703,1791,1968,2134,2277,2303,2305,2274,2270,2250,2154
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","55-59 years",1228,1312,1403,1474,1533,1607,1706,1773,1912,2014,2172,2401,2537,2581
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","60-64 years",1870,1890,1880,1920,2100,2212,2290,2355,2434,2413,2385,2528,2614,2753
"TOT Industry, total","All Denmark","Women","Outside the labour force","H20 Upper secondary education","65-69 years",1701,1969,2311,2533,2637,2683,2755,2746,2893,3157,3380,3575,3793,3940
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","15-19 years",99,86,101,79,85,61,74,56,51,40,40,21,68,124
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","20-24 years",1610,1868,2051,2261,2336,2351,2385,2313,1874,1644,1420,1115,1185,1271
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","25-29 years",3445,3731,3865,4027,4176,4409,4621,4900,4463,4200,3953,3874,3544,3172
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","30-34 years",5251,5317,5302,5205,5180,5047,5154,5158,4976,4820,4835,5139,4914,4598
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","35-39 years",6507,6716,6887,6746,6665,6556,6400,6218,5681,5308,5055,4962,4833,4726
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","40-44 years",7678,7747,7801,7898,7785,7745,7853,7881,7486,7083,6752,6513,5890,5538
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","45-49 years",7824,8458,9193,9713,9729,9605,9437,9177,8895,8558,8425,8490,8140,7661
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","50-54 years",7754,8114,8668,9229,9705,10103,10694,11287,11409,11193,10962,10832,10299,9937
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","55-59 years",10977,10415,10250,10013,9897,9903,10338,10719,11004,11456,12014,12831,13386,13803
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","60-64 years",44352,43370,41355,38811,37018,33958,30583,27089,24086,21481,19920,20561,21212,21047
"TOT Industry, total","All Denmark","Women","Outside the labour force","H30 Vocational Education and Training (VET)","65-69 years",44860,49096,53828,57607,59785,60352,59683,57759,55071,52312,48876,45604,42806,41338
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","15-19 years",12,16,15,29,36,56,86,87,119,137,92,38,36,66
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","20-24 years",246,282,338,381,445,524,688,1782,2021,2450,2468,596,647,566
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","25-29 years",501,580,602,652,704,754,907,986,1025,1213,1229,1095,1094,1059
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","30-34 years",651,659,691,733,793,819,914,929,927,984,1035,1051,1143,1145
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","35-39 years",764,761,741,736,741,785,809,886,888,917,930,942,897,897
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","40-44 years",779,856,873,855,886,859,876,935,933,917,946,963,944,985
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","45-49 years",746,753,855,890,968,998,1056,1097,1054,1053,1050,1034,1020,1081
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","50-54 years",814,840,898,944,964,1041,1083,1176,1181,1198,1219,1235,1234,1253
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","55-59 years",793,837,879,941,1021,1084,1188,1219,1227,1260,1305,1303,1322,1370
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","60-64 years",2471,2511,2515,2436,2593,2580,2544,2553,2559,2434,2367,2355,2359,2321
"TOT Industry, total","All Denmark","Women","Outside the labour force","H40 Short cycle higher education","65-69 years",2664,2911,3207,3538,3716,3878,3972,4057,4109,4301,4329,4494,4628,4789
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","15-19 years",15,11,11,18,24,10,25,26,44,13,10,5,8,24
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","20-24 years",463,619,729,855,1100,1533,2046,2913,2652,2418,3026,1493,1658,2559
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","25-29 years",1729,1987,2528,2774,3255,3813,4772,6009,5946,5907,6304,5096,4705,4845
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","30-34 years",2135,2345,2443,2606,2906,3302,3790,4384,4557,4840,5239,5529,5472,6083
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","35-39 years",2432,2534,2652,2644,2742,2824,3243,3435,3431,3480,3724,4035,4153,4547
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","40-44 years",2648,2668,2714,2797,2924,3039,3328,3422,3499,3408,3497,3630,3648,3801
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","45-49 years",2803,2931,3118,3246,3261,3338,3473,3558,3554,3610,3683,3933,3920,4045
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","50-54 years",3482,3503,3499,3613,3655,3758,3873,4146,4221,4286,4354,4426,4435,4485
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","55-59 years",5056,5121,5223,5111,4929,4773,4749,4687,4748,4822,5070,5299,5543,5644
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","60-64 years",17328,17643,17862,18113,18657,18761,18348,17430,16168,14166,12672,12232,11774,11196
"TOT Industry, total","All Denmark","Women","Outside the labour force","H50 Vocational bachelors educations","65-69 years",17412,19606,22116,24253,25853,27229,28256,29316,30252,31788,32194,32594,31827,31009
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","15-19 years",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","20-24 years",249,306,339,315,318,328,286,317,250,234,211,592,568,531
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","25-29 years",413,416,456,465,484,515,519,625,620,649,669,1147,1226,1294
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","30-34 years",363,410,369,377,372,347,383,418,415,453,481,651,715,735
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","35-39 years",250,307,314,357,316,378,374,384,391,393,399,460,463,439
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","40-44 years",184,204,220,224,275,278,323,360,378,378,405,384,402,356
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","45-49 years",147,169,173,191,199,215,228,245,275,288,321,378,404,402
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","50-54 years",129,127,146,141,157,183,193,223,243,243,267,261,302,314
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","55-59 years",158,163,162,170,169,164,186,187,192,217,243,268,281,289
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","60-64 years",339,330,320,313,336,328,315,313,342,323,296,278,278,293
"TOT Industry, total","All Denmark","Women","Outside the labour force","H60 Bachelors programs","65-69 years",322,378,434,466,486,520,534,522,537,555,578,584,596,591
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","15-19 years",2,1,1,1,0,3,2,4,4,1,2,0,0,2
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","20-24 years",204,209,218,232,302,300,270,746,790,613,500,213,217,256
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","25-29 years",1327,1541,1777,1951,2375,2878,3435,4320,4181,4214,4101,3139,3064,3121
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","30-34 years",1534,1697,1932,2070,2463,3061,3801,4512,4582,4751,5087,4737,4623,4649
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","35-39 years",1298,1354,1460,1536,1639,2002,2364,2804,3065,3382,3631,3652,3837,3988
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","40-44 years",981,1005,1121,1205,1275,1445,1658,1865,2012,2110,2408,2480,2609,2830
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","45-49 years",806,826,883,984,1065,1177,1315,1439,1549,1631,1768,1900,1969,2052
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","50-54 years",771,760,785,814,912,1006,1067,1202,1288,1371,1497,1619,1717,1709
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","55-59 years",865,850,867,861,898,948,1011,1091,1151,1182,1325,1384,1527,1662
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","60-64 years",2213,2205,2204,2131,2193,2193,2188,2175,2209,2136,2121,2185,2187,2239
"TOT Industry, total","All Denmark","Women","Outside the labour force","H70 Masters programs","65-69 years",2336,2788,3297,3756,4095,4536,4722,4872,5056,5325,5363,5438,5459,5512
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","15-19 years",0,1,1,2,1,1,3,0,0,0,0,1,0,2
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","20-24 years",11,13,17,15,23,22,16,7,9,6,7,7,8,14
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","25-29 years",38,53,69,78,107,119,120,119,103,110,67,66,78,99
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","30-34 years",86,107,120,144,187,236,308,385,364,402,379,317,328,351
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","35-39 years",78,78,106,117,138,186,261,335,348,328,373,353,365,437
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","40-44 years",56,71,73,81,116,112,150,209,265,260,274,268,276,334
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","45-49 years",51,49,49,57,71,82,103,147,150,174,210,199,222,271
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","50-54 years",33,35,48,66,76,95,106,108,129,126,165,184,190,228
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","55-59 years",31,23,30,43,52,60,82,106,109,102,119,132,140,206
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","60-64 years",43,51,47,42,50,59,69,76,101,116,114,122,162,228
"TOT Industry, total","All Denmark","Women","Outside the labour force","H80 PhD programs","65-69 years",37,52,70,85,92,102,102,122,113,129,177,195,218,425
